sample_id,video_id,threshold,episode_count,valid_embedding_episode_count,identity_cluster_count,clusters_json,cluster_time_coverage_json,partition_signature,stable_partition_0_50_0_60_0_70,simultaneous_different_identity_clusters,episode_quality_json
-UuX1xuaiiE$_$3,-UuX1xuaiiE,0.5,3,3,2,"[[""0:0"",""1:2""],[""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:2""],""coverage_s"":2.9666666666666592,""start"":0.0,""end"":3.6666666666666665},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.2333333333333325,""start"":3.8333333333333335,""end"":4.1}]","0:0,1:2|0:1",1,0,"[{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":1.2333333333333334,""frame_count"":28,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06110799312591553,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.8333333333333335,""end"":4.1,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.027525365352630615,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.6333333333333333,""end"":3.6666666666666665,""frame_count"":76,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.026574790477752686,""failures_json"":""[]""}]"
-UuX1xuaiiE$_$3,-UuX1xuaiiE,0.6,3,3,2,"[[""0:0"",""1:2""],[""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:2""],""coverage_s"":2.9666666666666592,""start"":0.0,""end"":3.6666666666666665},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.2333333333333325,""start"":3.8333333333333335,""end"":4.1}]","0:0,1:2|0:1",1,0,"[{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":1.2333333333333334,""frame_count"":28,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06110799312591553,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.8333333333333335,""end"":4.1,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.027525365352630615,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.6333333333333333,""end"":3.6666666666666665,""frame_count"":76,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.026574790477752686,""failures_json"":""[]""}]"
-UuX1xuaiiE$_$3,-UuX1xuaiiE,0.7,3,3,2,"[[""0:0"",""1:2""],[""0:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:2""],""coverage_s"":2.9666666666666592,""start"":0.0,""end"":3.6666666666666665},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.2333333333333325,""start"":3.8333333333333335,""end"":4.1}]","0:0,1:2|0:1",1,0,"[{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":1.2333333333333334,""frame_count"":28,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06110799312591553,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.8333333333333335,""end"":4.1,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.027525365352630615,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$3"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.6333333333333333,""end"":3.6666666666666665,""frame_count"":76,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.026574790477752686,""failures_json"":""[]""}]"
-UuX1xuaiiE$_$6,-UuX1xuaiiE,0.5,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":6.566666666666643,""start"":0.0,""end"":8.1}]","0:0,1:1",1,0,"[{""sample_id"":""-UuX1xuaiiE$_$6"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.16666666666666655,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.0016475021839141846,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$6"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":0.3333333333333333,""end"":8.1,""frame_count"":192,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.02653852105140686,""failures_json"":""[]""}]"
-UuX1xuaiiE$_$6,-UuX1xuaiiE,0.6,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":6.566666666666643,""start"":0.0,""end"":8.1}]","0:0,1:1",1,0,"[{""sample_id"":""-UuX1xuaiiE$_$6"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.16666666666666655,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.0016475021839141846,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$6"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":0.3333333333333333,""end"":8.1,""frame_count"":192,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.02653852105140686,""failures_json"":""[]""}]"
-UuX1xuaiiE$_$6,-UuX1xuaiiE,0.7,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":6.566666666666643,""start"":0.0,""end"":8.1}]","0:0,1:1",1,0,"[{""sample_id"":""-UuX1xuaiiE$_$6"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.16666666666666655,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.0016475021839141846,""failures_json"":""[]""},{""sample_id"":""-UuX1xuaiiE$_$6"",""video_id"":""-UuX1xuaiiE"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":0.3333333333333333,""end"":8.1,""frame_count"":192,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.02653852105140686,""failures_json"":""[]""}]"
-a55Q6RWvTA$_$3,-a55Q6RWvTA,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":18.46666666666646,""start"":0.0,""end"":22.133333333333333}]",0:0,1,0,"[{""sample_id"":""-a55Q6RWvTA$_$3"",""video_id"":""-a55Q6RWvTA"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":22.133333333333333,""frame_count"":554,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.04577714204788208,""failures_json"":""[]""}]"
-a55Q6RWvTA$_$3,-a55Q6RWvTA,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":18.46666666666646,""start"":0.0,""end"":22.133333333333333}]",0:0,1,0,"[{""sample_id"":""-a55Q6RWvTA$_$3"",""video_id"":""-a55Q6RWvTA"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":22.133333333333333,""frame_count"":554,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.04577714204788208,""failures_json"":""[]""}]"
-a55Q6RWvTA$_$3,-a55Q6RWvTA,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":18.46666666666646,""start"":0.0,""end"":22.133333333333333}]",0:0,1,0,"[{""sample_id"":""-a55Q6RWvTA$_$3"",""video_id"":""-a55Q6RWvTA"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":22.133333333333333,""frame_count"":554,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.04577714204788208,""failures_json"":""[]""}]"
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":7.166666666666641,""start"":0.0,""end"":8.666666666666666}]",0:0,1,0,"[{""sample_id"":""-aNfi7CP8vM$_$7"",""video_id"":""-aNfi7CP8vM"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":8.666666666666666,""frame_count"":215,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08654198050498962,""failures_json"":""[]""}]"
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":7.166666666666641,""start"":0.0,""end"":8.666666666666666}]",0:0,1,0,"[{""sample_id"":""-aNfi7CP8vM$_$7"",""video_id"":""-aNfi7CP8vM"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":8.666666666666666,""frame_count"":215,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08654198050498962,""failures_json"":""[]""}]"
-aNfi7CP8vM$_$7,-aNfi7CP8vM,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":7.166666666666641,""start"":0.0,""end"":8.666666666666666}]",0:0,1,0,"[{""sample_id"":""-aNfi7CP8vM$_$7"",""video_id"":""-aNfi7CP8vM"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":8.666666666666666,""frame_count"":215,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08654198050498962,""failures_json"":""[]""}]"
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":9.1333333333333,""start"":0.0,""end"":10.933333333333334}]",0:0,1,0,"[{""sample_id"":""-aqamKhZ1Ec$_$0"",""video_id"":""-aqamKhZ1Ec"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.933333333333334,""frame_count"":274,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0665668249130249,""failures_json"":""[]""}]"
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":9.1333333333333,""start"":0.0,""end"":10.933333333333334}]",0:0,1,0,"[{""sample_id"":""-aqamKhZ1Ec$_$0"",""video_id"":""-aqamKhZ1Ec"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.933333333333334,""frame_count"":274,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0665668249130249,""failures_json"":""[]""}]"
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":9.1333333333333,""start"":0.0,""end"":10.933333333333334}]",0:0,1,0,"[{""sample_id"":""-aqamKhZ1Ec$_$0"",""video_id"":""-aqamKhZ1Ec"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.933333333333334,""frame_count"":274,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0665668249130249,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$0,-dxfTGcXJoc,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":13.333333333333186,""start"":4.5,""end"":20.53333333333333}]",0:0,1,0,"[{""sample_id"":""-dxfTGcXJoc$_$0"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":4.5,""end"":20.53333333333333,""frame_count"":400,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09094807505607605,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$0,-dxfTGcXJoc,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":13.333333333333186,""start"":4.5,""end"":20.53333333333333}]",0:0,1,0,"[{""sample_id"":""-dxfTGcXJoc$_$0"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":4.5,""end"":20.53333333333333,""frame_count"":400,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09094807505607605,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$0,-dxfTGcXJoc,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":13.333333333333186,""start"":4.5,""end"":20.53333333333333}]",0:0,1,0,"[{""sample_id"":""-dxfTGcXJoc$_$0"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":4.5,""end"":20.53333333333333,""frame_count"":400,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.09094807505607605,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$1,-dxfTGcXJoc,0.5,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":13.399999999999949,""start"":0.0,""end"":16.133333333333333}]","0:0,1:1",1,0,"[{""sample_id"":""-dxfTGcXJoc$_$1"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":16.133333333333333,""frame_count"":401,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08695906400680542,""failures_json"":""[]""},{""sample_id"":""-dxfTGcXJoc$_$1"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":16.03333333333333,""end"":16.133333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.002626776695251465,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$1,-dxfTGcXJoc,0.6,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":13.399999999999949,""start"":0.0,""end"":16.133333333333333}]","0:0,1:1",1,0,"[{""sample_id"":""-dxfTGcXJoc$_$1"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":16.133333333333333,""frame_count"":401,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08695906400680542,""failures_json"":""[]""},{""sample_id"":""-dxfTGcXJoc$_$1"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":16.03333333333333,""end"":16.133333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.002626776695251465,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$1,-dxfTGcXJoc,0.7,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":13.399999999999949,""start"":0.0,""end"":16.133333333333333}]","0:0,1:1",1,0,"[{""sample_id"":""-dxfTGcXJoc$_$1"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":16.133333333333333,""frame_count"":401,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08695906400680542,""failures_json"":""[]""},{""sample_id"":""-dxfTGcXJoc$_$1"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":16.03333333333333,""end"":16.133333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.002626776695251465,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$2,-dxfTGcXJoc,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":13.899999999999935,""start"":0.0,""end"":16.666666666666664}]",0:0,1,0,"[{""sample_id"":""-dxfTGcXJoc$_$2"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":16.666666666666664,""frame_count"":417,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07591411471366882,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$2,-dxfTGcXJoc,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":13.899999999999935,""start"":0.0,""end"":16.666666666666664}]",0:0,1,0,"[{""sample_id"":""-dxfTGcXJoc$_$2"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":16.666666666666664,""frame_count"":417,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07591411471366882,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$2,-dxfTGcXJoc,0.7,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":13.899999999999935,""start"":0.0,""end"":16.666666666666664}]",0:0,1,0,"[{""sample_id"":""-dxfTGcXJoc$_$2"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":16.666666666666664,""frame_count"":417,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07591411471366882,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$6,-dxfTGcXJoc,0.5,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":10.566666666666631,""start"":0.0,""end"":12.733333333333333}]","0:0,1:1",1,0,"[{""sample_id"":""-dxfTGcXJoc$_$6"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":12.433333333333334,""frame_count"":311,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08499559760093689,""failures_json"":""[]""},{""sample_id"":""-dxfTGcXJoc$_$6"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":12.466666666666667,""end"":12.733333333333333,""frame_count"":6,""selected_frame_count"":6,""valid_embedding_count"":6,""robust_retained_count"":5,""dispersion"":0.004723846912384033,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$6,-dxfTGcXJoc,0.6,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":10.566666666666631,""start"":0.0,""end"":12.733333333333333}]","0:0,1:1",1,0,"[{""sample_id"":""-dxfTGcXJoc$_$6"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":12.433333333333334,""frame_count"":311,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08499559760093689,""failures_json"":""[]""},{""sample_id"":""-dxfTGcXJoc$_$6"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":12.466666666666667,""end"":12.733333333333333,""frame_count"":6,""selected_frame_count"":6,""valid_embedding_count"":6,""robust_retained_count"":5,""dispersion"":0.004723846912384033,""failures_json"":""[]""}]"
-dxfTGcXJoc$_$6,-dxfTGcXJoc,0.7,2,2,1,"[[""0:0"",""1:1""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:1""],""coverage_s"":10.566666666666631,""start"":0.0,""end"":12.733333333333333}]","0:0,1:1",1,0,"[{""sample_id"":""-dxfTGcXJoc$_$6"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":12.433333333333334,""frame_count"":311,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.08499559760093689,""failures_json"":""[]""},{""sample_id"":""-dxfTGcXJoc$_$6"",""video_id"":""-dxfTGcXJoc"",""episode_key"":""1:1"",""face_id"":1,""episode_id"":1,""start"":12.466666666666667,""end"":12.733333333333333,""frame_count"":6,""selected_frame_count"":6,""valid_embedding_count"":6,""robust_retained_count"":5,""dispersion"":0.004723846912384033,""failures_json"":""[]""}]"
-egA8-b7-3M$_$1,-egA8-b7-3M,0.5,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":8.533333333333303,""start"":0.0,""end"":10.233333333333333}]",0:0,1,0,"[{""sample_id"":""-egA8-b7-3M$_$1"",""video_id"":""-egA8-b7-3M"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.233333333333333,""frame_count"":256,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06795939803123474,""failures_json"":""[]""}]"
-egA8-b7-3M$_$1,-egA8-b7-3M,0.6,1,1,1,"[[""0:0""]]","[{""cluster_id"":0,""episodes"":[""0:0""],""coverage_s"":8.533333333333303,""start"":0.0,""end"":10.233333333333333}]",0:0,1,0,"[{""sample_id"":""-egA8-b7-3M$_$1"",""video_id"":""-egA8-b7-3M"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":10.233333333333333,""frame_count"":256,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06795939803123474,""failures_json"":""[]""}]"
