sample_id,start,end,visible_clusters,cluster_logits,active_cluster,window_status,av_sync_evidence,quality_flag
-UuX1xuaiiE$_$1,9.75,10.25,"[1,2,4,6,8]","{""1"":-2.359529495239258,""2"":null,""4"":-1.7837775349617004,""6"":-1.730377197265625,""8"":-1.5541409254074097}",,no_active,neutral,
-UuX1xuaiiE$_$1,10.0,10.333333333333334,[2],"{""2"":null}",,no_active,neutral,
-UuX1xuaiiE$_$1,10.25,10.333333333333334,[2],"{""2"":null}",,no_active,neutral,
-UuX1xuaiiE$_$3,0.0,0.5,[0],"{""0"":-0.30645182728767395}",,no_active,neutral,
-UuX1xuaiiE$_$3,0.25,0.75,[0],"{""0"":-1.1294158697128296}",,no_active,neutral,
-UuX1xuaiiE$_$3,0.5,1.0,[0],"{""0"":-1.1614242792129517}",,no_active,neutral,
-UuX1xuaiiE$_$3,0.75,1.25,[0],"{""0"":-0.9641579985618591}",,no_active,neutral,
-UuX1xuaiiE$_$3,1.0,1.5,[0],"{""0"":-0.8179271817207336}",,no_active,neutral,
-UuX1xuaiiE$_$3,1.25,1.75,[0],"{""0"":-0.7659841179847717}",,no_active,neutral,
-UuX1xuaiiE$_$3,1.5,2.0,[0],"{""0"":-0.6320755779743195}",,no_active,neutral,
-UuX1xuaiiE$_$3,1.75,2.25,[0],"{""0"":-0.7431292235851288}",,no_active,neutral,
-UuX1xuaiiE$_$3,2.0,2.5,[0],"{""0"":-1.0578172206878662}",,no_active,neutral,
-UuX1xuaiiE$_$3,2.25,2.75,[0],"{""0"":-1.0578172206878662}",,no_active,neutral,
-UuX1xuaiiE$_$3,2.5,3.0,[0],"{""0"":0.34554243087768555}",0,verified,neutral,
-UuX1xuaiiE$_$3,2.75,3.25,[0],"{""0"":0.27418242394924164}",0,verified,neutral,
-UuX1xuaiiE$_$3,3.0,3.5,[0],"{""0"":-0.02222474105656147}",,no_active,neutral,
-UuX1xuaiiE$_$3,3.25,3.75,[0],"{""0"":-0.17812250554561615}",,no_active,neutral,
-UuX1xuaiiE$_$3,3.5,4.0,"[0,1]","{""0"":-0.799245297908783,""1"":-1.1669143438339233}",,no_active,neutral,
-UuX1xuaiiE$_$3,3.75,4.1,[1],"{""1"":-1.1669143438339233}",,no_active,neutral,
-UuX1xuaiiE$_$3,4.0,4.1,[1],"{""1"":-0.8943157196044922}",,no_active,neutral,
-UuX1xuaiiE$_$6,0.0,0.5,[0],"{""0"":-0.7641273438930511}",,no_active,neutral,
-UuX1xuaiiE$_$6,0.25,0.75,[0],"{""0"":-0.5657860040664673}",,no_active,neutral,
-UuX1xuaiiE$_$6,0.5,1.0,[0],"{""0"":-0.13121698796749115}",,no_active,neutral,
-UuX1xuaiiE$_$6,0.75,1.25,[0],"{""0"":0.15346767008304596}",0,verified,neutral,
-UuX1xuaiiE$_$6,1.0,1.5,[0],"{""0"":-0.7660159766674042}",,no_active,neutral,
-UuX1xuaiiE$_$6,1.25,1.75,[0],"{""0"":-1.0008289217948914}",,no_active,neutral,
-UuX1xuaiiE$_$6,1.5,2.0,[0],"{""0"":-1.0753716230392456}",,no_active,neutral,
-UuX1xuaiiE$_$6,1.75,2.25,[0],"{""0"":-0.8601427674293518}",,no_active,neutral,
-UuX1xuaiiE$_$6,2.0,2.5,[0],"{""0"":-0.689146876335144}",,no_active,neutral,
-UuX1xuaiiE$_$6,2.25,2.75,[0],"{""0"":-0.6064717173576355}",,no_active,neutral,
-UuX1xuaiiE$_$6,2.5,3.0,[0],"{""0"":-0.35590076446533203}",,no_active,neutral,
-UuX1xuaiiE$_$6,2.75,3.25,[0],"{""0"":0.05234618857502937}",0,verified,neutral,
-UuX1xuaiiE$_$6,3.0,3.5,[0],"{""0"":0.12913866713643074}",0,verified,neutral,
-UuX1xuaiiE$_$6,3.25,3.75,[0],"{""0"":0.03449217602610588}",0,verified,neutral,
-UuX1xuaiiE$_$6,3.5,4.0,[0],"{""0"":-0.7275586128234863}",,no_active,neutral,
-UuX1xuaiiE$_$6,3.75,4.25,[0],"{""0"":-1.0270200967788696}",,no_active,neutral,
-UuX1xuaiiE$_$6,4.0,4.5,[0],"{""0"":-1.030988335609436}",,no_active,neutral,
-UuX1xuaiiE$_$6,4.25,4.75,[0],"{""0"":-0.08503909967839718}",,no_active,neutral,
-UuX1xuaiiE$_$6,4.5,5.0,[0],"{""0"":0.1996355801820755}",0,verified,neutral,
-UuX1xuaiiE$_$6,4.75,5.25,[0],"{""0"":0.7682088017463684}",0,verified,neutral,
-UuX1xuaiiE$_$6,5.0,5.5,[0],"{""0"":0.8178265392780304}",0,verified,neutral,
-UuX1xuaiiE$_$6,5.25,5.75,[0],"{""0"":0.24459738284349442}",0,verified,neutral,
-UuX1xuaiiE$_$6,5.5,6.0,[0],"{""0"":0.07347104698419571}",0,verified,neutral,
-UuX1xuaiiE$_$6,5.75,6.25,[0],"{""0"":-0.0993681326508522}",,no_active,neutral,
-UuX1xuaiiE$_$6,6.0,6.5,[0],"{""0"":-0.28972193598747253}",,no_active,neutral,
-UuX1xuaiiE$_$6,6.25,6.75,[0],"{""0"":-0.44303739070892334}",,no_active,neutral,
-UuX1xuaiiE$_$6,6.5,7.0,[0],"{""0"":-0.2963355481624603}",,no_active,neutral,
-UuX1xuaiiE$_$6,6.75,7.25,[0],"{""0"":-0.3120321035385132}",,no_active,neutral,
-UuX1xuaiiE$_$6,7.0,7.5,[0],"{""0"":-1.5704944133758545}",,no_active,neutral,
-UuX1xuaiiE$_$6,7.25,7.75,[0],"{""0"":-1.6784493923187256}",,no_active,neutral,
-UuX1xuaiiE$_$6,7.5,8.0,[0],"{""0"":-1.7642216682434082}",,no_active,neutral,
-UuX1xuaiiE$_$6,7.75,8.1,[0],"{""0"":-1.8088432550430298}",,no_active,neutral,
-UuX1xuaiiE$_$6,8.0,8.1,[0],"{""0"":null}",,no_active,neutral,
-a55Q6RWvTA$_$3,0.0,0.5,[0],"{""0"":-0.2789113223552704}",,no_active,neutral,
-a55Q6RWvTA$_$3,0.25,0.75,[0],"{""0"":-0.6016560196876526}",,no_active,neutral,
-a55Q6RWvTA$_$3,0.5,1.0,[0],"{""0"":-0.8091018795967102}",,no_active,neutral,
-a55Q6RWvTA$_$3,0.75,1.25,[0],"{""0"":-0.6750961542129517}",,no_active,neutral,
-a55Q6RWvTA$_$3,1.0,1.5,[0],"{""0"":-0.33870410919189453}",,no_active,neutral,
-a55Q6RWvTA$_$3,1.25,1.75,[0],"{""0"":-0.37685489654541016}",,no_active,neutral,
-a55Q6RWvTA$_$3,1.5,2.0,[0],"{""0"":-0.39076492190361023}",,no_active,neutral,
-a55Q6RWvTA$_$3,1.75,2.25,[0],"{""0"":-0.02574590966105461}",,no_active,neutral,
-a55Q6RWvTA$_$3,2.0,2.5,[0],"{""0"":0.056796472519636154}",0,verified,neutral,
-a55Q6RWvTA$_$3,2.25,2.75,[0],"{""0"":0.21774698793888092}",0,verified,neutral,
-a55Q6RWvTA$_$3,2.5,3.0,[0],"{""0"":0.4027876853942871}",0,verified,neutral,
-a55Q6RWvTA$_$3,2.75,3.25,[0],"{""0"":0.6296429336071014}",0,verified,neutral,
-a55Q6RWvTA$_$3,3.0,3.5,[0],"{""0"":1.7121739387512207}",0,verified,neutral,
-a55Q6RWvTA$_$3,3.25,3.75,[0],"{""0"":1.6132930517196655}",0,verified,neutral,
-a55Q6RWvTA$_$3,3.5,4.0,[0],"{""0"":1.219235897064209}",0,verified,neutral,
-a55Q6RWvTA$_$3,3.75,4.25,[0],"{""0"":0.3955777809023857}",0,verified,neutral,
-a55Q6RWvTA$_$3,4.0,4.5,[0],"{""0"":-0.06445137411355972}",,no_active,neutral,
-a55Q6RWvTA$_$3,4.25,4.75,[0],"{""0"":0.1314302682876587}",0,verified,neutral,
-a55Q6RWvTA$_$3,4.5,5.0,[0],"{""0"":0.4828522503376007}",0,verified,neutral,
-a55Q6RWvTA$_$3,4.75,5.25,[0],"{""0"":1.1813768148422241}",0,verified,neutral,
-a55Q6RWvTA$_$3,5.0,5.5,[0],"{""0"":1.5082086324691772}",0,verified,neutral,
-a55Q6RWvTA$_$3,5.25,5.75,[0],"{""0"":1.7895900011062622}",0,verified,neutral,
-a55Q6RWvTA$_$3,5.5,6.0,[0],"{""0"":1.557749629020691}",0,verified,neutral,
-a55Q6RWvTA$_$3,5.75,6.25,[0],"{""0"":1.5254218578338623}",0,verified,neutral,
-a55Q6RWvTA$_$3,6.0,6.5,[0],"{""0"":1.2878761291503906}",0,verified,neutral,
-a55Q6RWvTA$_$3,6.25,6.75,[0],"{""0"":0.5601359009742737}",0,verified,neutral,
-a55Q6RWvTA$_$3,6.5,7.0,[0],"{""0"":0.4704029858112335}",0,verified,neutral,
-a55Q6RWvTA$_$3,6.75,7.25,[0],"{""0"":0.5438053011894226}",0,verified,neutral,
-a55Q6RWvTA$_$3,7.0,7.5,[0],"{""0"":0.7748684883117676}",0,verified,neutral,
-a55Q6RWvTA$_$3,7.25,7.75,[0],"{""0"":1.104117751121521}",0,verified,neutral,
-a55Q6RWvTA$_$3,7.5,8.0,[0],"{""0"":0.9611417651176453}",0,verified,neutral,
-a55Q6RWvTA$_$3,7.75,8.25,[0],"{""0"":1.099731057882309}",0,verified,neutral,
-a55Q6RWvTA$_$3,8.0,8.5,[0],"{""0"":1.5024625062942505}",0,verified,neutral,
-a55Q6RWvTA$_$3,8.25,8.75,[0],"{""0"":1.803060531616211}",0,verified,neutral,
-a55Q6RWvTA$_$3,8.5,9.0,[0],"{""0"":1.803060531616211}",0,verified,neutral,
-a55Q6RWvTA$_$3,8.75,9.25,[0],"{""0"":1.804355502128601}",0,verified,neutral,
-a55Q6RWvTA$_$3,9.0,9.5,[0],"{""0"":1.9349355697631836}",0,verified,neutral,
-a55Q6RWvTA$_$3,9.25,9.75,[0],"{""0"":2.0610759258270264}",0,verified,neutral,
-a55Q6RWvTA$_$3,9.5,10.0,[0],"{""0"":2.47929310798645}",0,verified,neutral,
-a55Q6RWvTA$_$3,9.75,10.25,[0],"{""0"":2.21835196018219}",0,verified,neutral,
-a55Q6RWvTA$_$3,10.0,10.5,[0],"{""0"":1.744659423828125}",0,verified,neutral,
-a55Q6RWvTA$_$3,10.25,10.75,[0],"{""0"":1.7862821817398071}",0,verified,neutral,
-a55Q6RWvTA$_$3,10.5,11.0,[0],"{""0"":1.9227489233016968}",0,verified,neutral,
-a55Q6RWvTA$_$3,10.75,11.25,[0],"{""0"":2.004117786884308}",0,verified,neutral,
-a55Q6RWvTA$_$3,11.0,11.5,[0],"{""0"":1.9983562231063843}",0,verified,neutral,
-a55Q6RWvTA$_$3,11.25,11.75,[0],"{""0"":2.0469038486480713}",0,verified,neutral,
-a55Q6RWvTA$_$3,11.5,12.0,[0],"{""0"":2.035970687866211}",0,verified,neutral,
-a55Q6RWvTA$_$3,11.75,12.25,[0],"{""0"":-0.06172693753615022}",,no_active,neutral,
-a55Q6RWvTA$_$3,12.0,12.5,[0],"{""0"":-0.16953013837337494}",,no_active,neutral,
-a55Q6RWvTA$_$3,12.25,12.75,[0],"{""0"":0.8333861827850342}",0,verified,neutral,
-a55Q6RWvTA$_$3,12.5,13.0,[0],"{""0"":0.9696564674377441}",0,verified,neutral,
-a55Q6RWvTA$_$3,12.75,13.25,[0],"{""0"":0.6600799262523651}",0,verified,neutral,
-a55Q6RWvTA$_$3,13.0,13.5,[0],"{""0"":-0.44676902890205383}",,no_active,neutral,
-a55Q6RWvTA$_$3,13.25,13.75,[0],"{""0"":-0.5847967267036438}",,no_active,neutral,
-a55Q6RWvTA$_$3,13.5,14.0,[0],"{""0"":-0.879774272441864}",,no_active,neutral,
-a55Q6RWvTA$_$3,13.75,14.25,[0],"{""0"":-0.012116953730583191}",,no_active,neutral,
-a55Q6RWvTA$_$3,14.0,14.5,[0],"{""0"":1.6798723936080933}",0,verified,neutral,
-a55Q6RWvTA$_$3,14.25,14.75,[0],"{""0"":2.0656001567840576}",0,verified,neutral,
-a55Q6RWvTA$_$3,14.5,15.0,[0],"{""0"":2.0481131076812744}",0,verified,neutral,
-a55Q6RWvTA$_$3,14.75,15.25,[0],"{""0"":2.1804274320602417}",0,verified,neutral,
-a55Q6RWvTA$_$3,15.0,15.5,[0],"{""0"":2.6062629222869873}",0,verified,neutral,
-a55Q6RWvTA$_$3,15.25,15.75,[0],"{""0"":2.12050199508667}",0,verified,neutral,
-a55Q6RWvTA$_$3,15.5,16.0,[0],"{""0"":2.0393378734588623}",0,verified,neutral,
-a55Q6RWvTA$_$3,15.75,16.25,[0],"{""0"":2.4798378944396973}",0,verified,neutral,
-a55Q6RWvTA$_$3,16.0,16.5,[0],"{""0"":2.842081069946289}",0,verified,neutral,
-a55Q6RWvTA$_$3,16.25,16.75,[0],"{""0"":2.6801280975341797}",0,verified,neutral,
-a55Q6RWvTA$_$3,16.5,17.0,[0],"{""0"":2.624603033065796}",0,verified,neutral,
-a55Q6RWvTA$_$3,16.75,17.25,[0],"{""0"":2.735301375389099}",0,verified,neutral,
-a55Q6RWvTA$_$3,17.0,17.5,[0],"{""0"":2.670907974243164}",0,verified,neutral,
-a55Q6RWvTA$_$3,17.25,17.75,[0],"{""0"":3.017530679702759}",0,verified,neutral,
-a55Q6RWvTA$_$3,17.5,18.0,[0],"{""0"":3.1856536865234375}",0,verified,neutral,
-a55Q6RWvTA$_$3,17.75,18.25,[0],"{""0"":2.5707279443740845}",0,verified,neutral,
-a55Q6RWvTA$_$3,18.0,18.5,[0],"{""0"":2.3676483631134033}",0,verified,neutral,
-a55Q6RWvTA$_$3,18.25,18.75,[0],"{""0"":2.084317445755005}",0,verified,neutral,
-a55Q6RWvTA$_$3,18.5,19.0,[0],"{""0"":1.2132281064987183}",0,verified,neutral,
-a55Q6RWvTA$_$3,18.75,19.25,[0],"{""0"":1.5368088483810425}",0,verified,neutral,
-a55Q6RWvTA$_$3,19.0,19.5,[0],"{""0"":2.1552820205688477}",0,verified,neutral,
-a55Q6RWvTA$_$3,19.25,19.75,[0],"{""0"":2.0694916248321533}",0,verified,neutral,
-a55Q6RWvTA$_$3,19.5,20.0,[0],"{""0"":1.4364820718765259}",0,verified,neutral,
-a55Q6RWvTA$_$3,19.75,20.25,[0],"{""0"":0.30499041825532913}",0,verified,neutral,
-a55Q6RWvTA$_$3,20.0,20.5,[0],"{""0"":0.06353238970041275}",0,verified,neutral,
-a55Q6RWvTA$_$3,20.25,20.75,[0],"{""0"":0.057727914303541183}",0,verified,neutral,
-a55Q6RWvTA$_$3,20.5,21.0,[0],"{""0"":-0.44958508014678955}",,no_active,neutral,
-a55Q6RWvTA$_$3,20.75,21.25,[0],"{""0"":-0.02251429110765457}",,no_active,neutral,
-a55Q6RWvTA$_$3,21.0,21.5,[0],"{""0"":0.19219867885112762}",0,verified,neutral,
-a55Q6RWvTA$_$3,21.25,21.75,[0],"{""0"":-0.976753294467926}",,no_active,neutral,
-a55Q6RWvTA$_$3,21.5,22.0,[0],"{""0"":-1.1969249248504639}",,no_active,neutral,
-a55Q6RWvTA$_$3,21.75,22.133333333333333,[0],"{""0"":-1.2378926873207092}",,no_active,neutral,
-a55Q6RWvTA$_$3,22.0,22.133333333333333,[0],"{""0"":-1.2112159729003906}",,no_active,neutral,
-aNfi7CP8vM$_$7,0.0,0.5,[0],"{""0"":-1.7392748594284058}",,no_active,neutral,
-aNfi7CP8vM$_$7,0.25,0.75,[0],"{""0"":-1.6302293539047241}",,no_active,neutral,
-aNfi7CP8vM$_$7,0.5,1.0,[0],"{""0"":-1.0882333517074585}",,no_active,neutral,
-aNfi7CP8vM$_$7,0.75,1.25,[0],"{""0"":-1.0945391654968262}",,no_active,neutral,
-aNfi7CP8vM$_$7,1.0,1.5,[0],"{""0"":-1.2228617668151855}",,no_active,neutral,
-aNfi7CP8vM$_$7,1.25,1.75,[0],"{""0"":-1.128059983253479}",,no_active,neutral,
-aNfi7CP8vM$_$7,1.5,2.0,[0],"{""0"":-1.0429447889328003}",,no_active,neutral,
-aNfi7CP8vM$_$7,1.75,2.25,[0],"{""0"":-1.1624714732170105}",,no_active,neutral,
-aNfi7CP8vM$_$7,2.0,2.5,[0],"{""0"":-0.9801672101020813}",,no_active,neutral,
-aNfi7CP8vM$_$7,2.25,2.75,[0],"{""0"":-0.6959336400032043}",,no_active,neutral,
-aNfi7CP8vM$_$7,2.5,3.0,[0],"{""0"":-0.5676882863044739}",,no_active,neutral,
-aNfi7CP8vM$_$7,2.75,3.25,[0],"{""0"":-0.7824243605136871}",,no_active,neutral,
-aNfi7CP8vM$_$7,3.0,3.5,[0],"{""0"":-0.8850147724151611}",,no_active,neutral,
-aNfi7CP8vM$_$7,3.25,3.75,[0],"{""0"":-1.0869895219802856}",,no_active,neutral,
-aNfi7CP8vM$_$7,3.5,4.0,[0],"{""0"":-1.2664353847503662}",,no_active,neutral,
-aNfi7CP8vM$_$7,3.75,4.25,[0],"{""0"":-1.2125416994094849}",,no_active,neutral,
-aNfi7CP8vM$_$7,4.0,4.5,[0],"{""0"":-0.9268881678581238}",,no_active,neutral,
-aNfi7CP8vM$_$7,4.25,4.75,[0],"{""0"":-0.5299636721611023}",,no_active,neutral,
-aNfi7CP8vM$_$7,4.5,5.0,[0],"{""0"":-0.636369526386261}",,no_active,neutral,
-aNfi7CP8vM$_$7,4.75,5.25,[0],"{""0"":-0.9824179112911224}",,no_active,neutral,
-aNfi7CP8vM$_$7,5.0,5.5,[0],"{""0"":-1.0285371541976929}",,no_active,neutral,
-aNfi7CP8vM$_$7,5.25,5.75,[0],"{""0"":-0.822350025177002}",,no_active,neutral,
-aNfi7CP8vM$_$7,5.5,6.0,[0],"{""0"":-0.9215490221977234}",,no_active,neutral,
-aNfi7CP8vM$_$7,5.75,6.25,[0],"{""0"":-0.6990585625171661}",,no_active,neutral,
-aNfi7CP8vM$_$7,6.0,6.5,[0],"{""0"":0.13161323964595795}",0,verified,neutral,
-aNfi7CP8vM$_$7,6.25,6.75,[0],"{""0"":0.7168834209442139}",0,verified,neutral,
-aNfi7CP8vM$_$7,6.5,7.0,[0],"{""0"":0.826193630695343}",0,verified,neutral,
-aNfi7CP8vM$_$7,6.75,7.25,[0],"{""0"":0.6046348810195923}",0,verified,neutral,
-aNfi7CP8vM$_$7,7.0,7.5,[0],"{""0"":0.17155694961547852}",0,verified,neutral,
-aNfi7CP8vM$_$7,7.25,7.75,[0],"{""0"":0.18401996791362762}",0,verified,neutral,
-aNfi7CP8vM$_$7,7.5,8.0,[0],"{""0"":-0.3478471338748932}",,no_active,neutral,
-aNfi7CP8vM$_$7,7.75,8.25,[0],"{""0"":-0.6958250105381012}",,no_active,neutral,
-aNfi7CP8vM$_$7,8.0,8.5,[0],"{""0"":-1.0647412538528442}",,no_active,neutral,
-aNfi7CP8vM$_$7,8.25,8.666666666666666,[0],"{""0"":-1.0420293807983398}",,no_active,neutral,
-aNfi7CP8vM$_$7,8.5,8.666666666666666,[0],"{""0"":0.4602789878845215}",0,verified,neutral,
-aqamKhZ1Ec$_$0,0.0,0.5,[0],"{""0"":-1.9632319211959839}",,no_active,neutral,
-aqamKhZ1Ec$_$0,0.25,0.75,[0],"{""0"":-1.902604579925537}",,no_active,neutral,
-aqamKhZ1Ec$_$0,0.5,1.0,[0],"{""0"":-1.781962275505066}",,no_active,neutral,
-aqamKhZ1Ec$_$0,0.75,1.25,[0],"{""0"":-1.909343659877777}",,no_active,neutral,
-aqamKhZ1Ec$_$0,1.0,1.5,[0],"{""0"":-2.4950144290924072}",,no_active,neutral,
-aqamKhZ1Ec$_$0,1.25,1.75,[0],"{""0"":-2.5967965126037598}",,no_active,neutral,
-aqamKhZ1Ec$_$0,1.5,2.0,[0],"{""0"":-2.395254373550415}",,no_active,neutral,
-aqamKhZ1Ec$_$0,1.75,2.25,[0],"{""0"":-2.318099021911621}",,no_active,neutral,
-aqamKhZ1Ec$_$0,2.0,2.5,[0],"{""0"":-2.1876413822174072}",,no_active,neutral,
-aqamKhZ1Ec$_$0,2.25,2.75,[0],"{""0"":-2.157160520553589}",,no_active,neutral,
-aqamKhZ1Ec$_$0,2.5,3.0,[0],"{""0"":-2.3399102687835693}",,no_active,neutral,
-aqamKhZ1Ec$_$0,2.75,3.25,[0],"{""0"":-1.9864138960838318}",,no_active,neutral,
-aqamKhZ1Ec$_$0,3.0,3.5,[0],"{""0"":-1.7337713241577148}",,no_active,neutral,
-aqamKhZ1Ec$_$0,3.25,3.75,[0],"{""0"":-1.638508677482605}",,no_active,neutral,
-aqamKhZ1Ec$_$0,3.5,4.0,[0],"{""0"":-1.6803289651870728}",,no_active,neutral,
-aqamKhZ1Ec$_$0,3.75,4.25,[0],"{""0"":-1.7420871257781982}",,no_active,neutral,
-aqamKhZ1Ec$_$0,4.0,4.5,[0],"{""0"":-1.9310702085494995}",,no_active,neutral,
-aqamKhZ1Ec$_$0,4.25,4.75,[0],"{""0"":-2.219343662261963}",,no_active,neutral,
-aqamKhZ1Ec$_$0,4.5,5.0,[0],"{""0"":-2.182680368423462}",,no_active,neutral,
-aqamKhZ1Ec$_$0,4.75,5.25,[0],"{""0"":-2.133702278137207}",,no_active,neutral,
-aqamKhZ1Ec$_$0,5.0,5.5,[0],"{""0"":-2.252004861831665}",,no_active,neutral,
-aqamKhZ1Ec$_$0,5.25,5.75,[0],"{""0"":-2.431056022644043}",,no_active,neutral,
-aqamKhZ1Ec$_$0,5.5,6.0,[0],"{""0"":-2.0819828510284424}",,no_active,neutral,
-aqamKhZ1Ec$_$0,5.75,6.25,[0],"{""0"":-2.056786894798279}",,no_active,neutral,
-aqamKhZ1Ec$_$0,6.0,6.5,[0],"{""0"":-2.747887372970581}",,no_active,neutral,
-aqamKhZ1Ec$_$0,6.25,6.75,[0],"{""0"":-2.816258192062378}",,no_active,neutral,
-aqamKhZ1Ec$_$0,6.5,7.0,[0],"{""0"":-2.8145053386688232}",,no_active,neutral,
-aqamKhZ1Ec$_$0,6.75,7.25,[0],"{""0"":-2.759164810180664}",,no_active,neutral,
-aqamKhZ1Ec$_$0,7.0,7.5,[0],"{""0"":-2.626967430114746}",,no_active,neutral,
-aqamKhZ1Ec$_$0,7.25,7.75,[0],"{""0"":-2.585857391357422}",,no_active,neutral,
-aqamKhZ1Ec$_$0,7.5,8.0,[0],"{""0"":-2.0033605098724365}",,no_active,neutral,
-aqamKhZ1Ec$_$0,7.75,8.25,[0],"{""0"":-1.8788970112800598}",,no_active,neutral,
-aqamKhZ1Ec$_$0,8.0,8.5,[0],"{""0"":-2.1262381076812744}",,no_active,neutral,
-aqamKhZ1Ec$_$0,8.25,8.75,[0],"{""0"":-2.542893171310425}",,no_active,neutral,
-aqamKhZ1Ec$_$0,8.5,9.0,[0],"{""0"":-2.657618761062622}",,no_active,neutral,
-aqamKhZ1Ec$_$0,8.75,9.25,[0],"{""0"":-2.532354235649109}",,no_active,neutral,
-aqamKhZ1Ec$_$0,9.0,9.5,[0],"{""0"":-2.6848161220550537}",,no_active,neutral,
-aqamKhZ1Ec$_$0,9.25,9.75,[0],"{""0"":-2.6848161220550537}",,no_active,neutral,
-aqamKhZ1Ec$_$0,9.5,10.0,[0],"{""0"":-2.44110369682312}",,no_active,neutral,
-aqamKhZ1Ec$_$0,9.75,10.25,[0],"{""0"":-2.1904823780059814}",,no_active,neutral,
-aqamKhZ1Ec$_$0,10.0,10.5,[0],"{""0"":-2.085263729095459}",,no_active,neutral,
-aqamKhZ1Ec$_$0,10.25,10.75,[0],"{""0"":-2.0597448348999023}",,no_active,neutral,
-aqamKhZ1Ec$_$0,10.5,11.0,[0],"{""0"":-1.8767541646957397}",,no_active,neutral,
-aqamKhZ1Ec$_$0,10.75,11.0,[0],"{""0"":-1.8226290941238403}",,no_active,neutral,
-dxfTGcXJoc$_$0,0.0,0.5,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,0.25,0.75,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,0.5,1.0,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,0.75,1.25,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,1.0,1.5,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,1.25,1.75,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,1.5,2.0,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,1.75,2.25,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,2.0,2.5,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,2.25,2.75,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,2.5,3.0,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,2.75,3.25,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,3.0,3.5,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,3.25,3.75,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,3.5,4.0,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,3.75,4.25,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,4.0,4.5,[],{},,missing,neutral,
-dxfTGcXJoc$_$0,4.25,4.75,[0],"{""0"":0.6493297219276428}",0,verified,support,
-dxfTGcXJoc$_$0,4.5,5.0,[0],"{""0"":0.6777591109275818}",0,verified,support,
-dxfTGcXJoc$_$0,4.75,5.25,[0],"{""0"":0.8176379799842834}",0,verified,support,
-dxfTGcXJoc$_$0,5.0,5.5,[0],"{""0"":0.7836534380912781}",0,verified,support,
-dxfTGcXJoc$_$0,5.25,5.75,[0],"{""0"":0.7476903796195984}",0,verified,support,
-dxfTGcXJoc$_$0,5.5,6.0,[0],"{""0"":0.534304141998291}",0,verified,support,
-dxfTGcXJoc$_$0,5.75,6.25,[0],"{""0"":0.35640501976013184}",0,verified,support,
-dxfTGcXJoc$_$0,6.0,6.5,[0],"{""0"":0.35640501976013184}",0,verified,support,
-dxfTGcXJoc$_$0,6.25,6.75,[0],"{""0"":0.34080348908901215}",0,verified,support,
-dxfTGcXJoc$_$0,6.5,7.0,[0],"{""0"":0.14627784490585327}",0,verified,support,
-dxfTGcXJoc$_$0,6.75,7.25,[0],"{""0"":-0.06002422049641609}",,no_active,neutral,
-dxfTGcXJoc$_$0,7.0,7.5,[0],"{""0"":0.09985071420669556}",0,verified,support,
-dxfTGcXJoc$_$0,7.25,7.75,[0],"{""0"":0.34827207773923874}",0,verified,support,
-dxfTGcXJoc$_$0,7.5,8.0,[0],"{""0"":0.6820328831672668}",0,verified,support,
-dxfTGcXJoc$_$0,7.75,8.25,[0],"{""0"":0.7149801254272461}",0,verified,support,
-dxfTGcXJoc$_$0,8.0,8.5,[0],"{""0"":0.3782917559146881}",0,verified,support,
-dxfTGcXJoc$_$0,8.25,8.75,[0],"{""0"":0.7652843147516251}",0,verified,support,
-dxfTGcXJoc$_$0,8.5,9.0,[0],"{""0"":1.2226777076721191}",0,verified,support,
-dxfTGcXJoc$_$0,8.75,9.25,[0],"{""0"":1.2004863023757935}",0,verified,support,
-dxfTGcXJoc$_$0,9.0,9.5,[0],"{""0"":0.9958837628364563}",0,verified,support,
-dxfTGcXJoc$_$0,9.25,9.75,[0],"{""0"":0.8202155828475952}",0,verified,support,
-dxfTGcXJoc$_$0,9.5,10.0,[0],"{""0"":0.5167396664619446}",0,verified,support,
-dxfTGcXJoc$_$0,9.75,10.25,[0],"{""0"":0.7936084270477295}",0,verified,support,
-dxfTGcXJoc$_$0,10.0,10.5,[0],"{""0"":1.4052127599716187}",0,verified,support,
-dxfTGcXJoc$_$0,10.25,10.75,[0],"{""0"":1.0036596357822418}",0,verified,support,
-dxfTGcXJoc$_$0,10.5,11.0,[0],"{""0"":1.2780933380126953}",0,verified,support,
-dxfTGcXJoc$_$0,10.75,11.25,[0],"{""0"":1.6255011558532715}",0,verified,support,
